Region,Cases,Cases/100k pop.,Deaths,Intensive care
Blekinge,7446,4665.23828125,106,32
Dalarna,13559,4708.5419921875,298,99
Gotland,2620,4389.63916015625,44,23
Gävleborg,18621,6479.52880859375,471,146
Halland,19751,5916.16552734375,238,98
Jämtland Härjedalen,5979,4570.75146484375,100,45
Jönköping,23072,6345.4521484375,470,214
Kalmar,10039,4090.10546875,188,59
Kronoberg,12469,6189.04150390625,280,76
Norrbotten,10455,4180.44482421875,198,107
Skåne,100300,7279.57861328125,1414,434
Stockholm,140199,5897.94775390625,3731,1501
Sörmland,11838,3978.62475585938,384,218
Uppsala,21922,5713.1240234375,457,239
Värmland,7909,2800.49853515625,161,61
Västerbotten,10823,3982.90991210938,119,70
Västernorrland,13445,5479.99365234375,366,109
Västmanland,17077,6190.79541015625,309,88
Västra Götaland,100424,5818.70947265625,1913,893
Örebro,16520,5419.8583984375,275,132
Östergötland,20206,4340.75537109375,506,213
