Region,Cases,Cases/100k pop.,Deaths,Intensive care
Blekinge,3391,2124.60693359375,33,18
Dalarna,8713,3025.70434570313,211,81
Gotland,1931,3235.2646484375,21,16
Gävleborg,10588,3684.29467773438,259,110
Halland,9350,2800.67578125,125,60
Jämtland Härjedalen,3786,2894.27416992188,70,33
Jönköping,14759,4059.14208984375,277,152
Kalmar,4853,1977.21704101563,96,42
Kronoberg,7004,3476.46533203125,168,46
Norrbotten,6791,2715.38989257813,123,91
Skåne,48766,3539.34130859375,582,236
Stockholm,103105,4337.46240234375,3038,1269
Sörmland,7583,2548.56494140625,297,176
Uppsala,15142,3946.17846679688,332,212
Värmland,4893,1732.56286621094,110,49
Västerbotten,6751,2484.39672851563,64,53
Västernorrland,8275,3372.77416992188,184,75
Västmanland,11837,4291.17822265625,232,77
Västra Götaland,56682,3284.23559570313,1120,626
Örebro,11762,3858.86059570313,206,109
Östergötland,11504,2471.34765625,345,160
